1519138032930875607,-49.25
1519138033030868671,-49.28
1519138033130852986,-49.24
1519138033230833914,-49.23
1519138033330824620,-49.19
1519138033430821524,-49.18
1519138033530781258,-49.16
1519138033630788728,-49.09
1519138033730787888,-49.09
1519138033830783667,-49.08
1519138033930787268,-49.09
1519138034030747981,-49.05
1519138034130769690,-49.02
1519138034230752312,-49.03
1519138034330748020,-48.96
1519138034430776160,-49
1519138034530741883,-48.99
1519138034630744388,-49
1519138034730742417,-49.05
1519138034830705102,-49.04
1519138034930705225,-49.07
1519138035030703484,-49.06
1519138035130706836,-49.14
1519138035230702963,-49.17
1519138035330698968,-49.19
1519138035430662961,-49.21
1519138035530660054,-49.19
1519138035630655662,-49.23
1519138035730658227,-49.22
1519138035830656393,-49.22
1519138035930632260,-49.2
1519138036030650570,-49.21
1519138036130621038,-49.21
1519138036230626012,-49.17
1519138036330625743,-49.16
1519138036430633259,-49.11
1519138036530580670,-49.07
1519138036630575551,-49.02
1519138036730579068,-48.96
1519138036830578524,-48.9
1519138036930564389,-48.88
1519138037030552151,-48.87
1519138037130539821,-48.79
1519138037230556885,-48.81
1519138037330538605,-48.8
1519138037430534804,-48.76
1519138037530536968,-48.78
1519138037630523919,-48.79
1519138037730508328,-48.81
1519138037830524743,-48.83
1519138037930496819,-48.85
1519138038030494668,-48.84
1519138038130461286,-48.8
1519138038230461935,-48.73
1519138038330463651,-48.71
1519138038430461371,-48.73
1519138038530480760,-48.76
1519138038630444519,-48.77
1519138038730462527,-48.76
1519138038830424701,-48.78
1519138038930424005,-48.8
1519138039030429987,-48.82
1519138039130400332,-48.83
1519138039230388919,-48.81
1519138039330395418,-48.85
1519138039430382700,-48.88
1519138039530385003,-48.87
1519138039630402297,-48.86
1519138039730377680,-48.82
1519138039830347278,-48.76
1519138039930353337,-48.73
1519138040030344842,-48.81
1519138040130342793,-48.85
1519138040230338385,-48.93
1519138040330294993,-48.95
1519138040430293783,-48.93
1519138040530288648,-48.93
1519138040630291249,-48.92
1519138040730296371,-48.96
1519138040830305270,-48.95
1519138040930288310,-48.97
1519138041030287292,-48.93
1519138041130289257,-48.95
1519138041230292748,-48.96
1519138041330295423,-48.92
1519138041430322508,-48.89
1519138041530298504,-48.88
1519138041630209897,-48.84
1519138041730208107,-48.81
1519138041830207115,-48.84
1519138041930210828,-48.84
1519138042030217538,-48.79
1519138042130183230,-48.76
1519138042230177836,-48.76
1519138042330180311,-48.77
1519138042430167156,-48.79
1519138042530169072,-48.77
1519138042630168635,-48.78
1519138042730147074,-48.73
1519138042830137597,-48.74
1519138042930143039,-48.73
1519138043030164435,-48.77
1519138043130136089,-48.76
1519138043230132223,-48.71
1519138043330106774,-48.71
1519138043430147074,-48.74
1519138043530096145,-48.73
1519138043630092676,-48.76
1519138043730093603,-48.77
1519138043830048471,-48.75
1519138043930120023,-48.71
1519138044030117407,-48.69
1519138044130114036,-48.66
1519138044230043680,-48.6
1519138044330011180,-48.56
1519138044430009460,-48.49
1519138044530011211,-48.49
1519138044630006917,-48.51
1519138044730006353,-48.53
1519138044829967068,-48.49
1519138044929974812,-48.47
1519138045030007662,-48.41
1519138045130024516,-48.35
1519138045230023413,-48.38
1519138045329933358,-48.37
1519138045429966940,-48.34
1519138045529933148,-48.3
1519138045629927356,-48.29
1519138045729923115,-48.28
1519138045829925649,-48.29
1519138045929887183,-48.32
1519138046029922938,-48.3
1519138046129919433,-48.34
1519138046229885610,-48.38
1519138046329883379,-48.43
1519138046429875774,-48.47
1519138046529848479,-48.46
1519138046629848587,-48.38
1519138046729908393,-48.36
1519138046829835897,-48.34
1519138046929833640,-48.32
1519138047029840793,-48.28
1519138047129838802,-48.25
1519138047229800709,-48.15
1519138047329801396,-48.07
1519138047429796430,-48.01
1519138047529834252,-47.97
1519138047629761562,-47.9
1519138047729756151,-47.82
1519138047829753976,-47.79
1519138047929785408,-47.73
1519138048029762061,-47.71
1519138048129751283,-47.66
1519138048229746639,-47.6
1519138048329749000,-47.57
1519138048429714538,-47.56
1519138048529741962,-47.61
1519138048629715149,-47.71
1519138048729737568,-47.74
1519138048829717225,-47.79
1519138048929707726,-47.84
1519138049029673881,-47.89
1519138049129671816,-47.98
1519138049229666186,-48.09
1519138049329673141,-48.22
1519138049429631697,-48.32
1519138049529666774,-48.4
1519138049629659454,-48.47
1519138049729639500,-48.55
1519138049829634438,-48.61
1519138049929588908,-48.66
1519138050029629292,-48.7
1519138050129619352,-48.72
1519138050229594582,-48.74
1519138050329583210,-48.75
1519138050429598383,-48.76
1519138050529588770,-48.75
1519138050629588856,-48.69
1519138050729554364,-48.67
1519138050829550945,-48.66
1519138050929544850,-48.62
1519138051029559502,-48.66
1519138051129508352,-48.61
1519138051229550084,-48.59
1519138051329511178,-48.57
1519138051429509623,-48.53
1519138051529501454,-48.58
1519138051629527366,-48.6
1519138051729502155,-48.6
1519138051829465958,-48.61
1519138051929468091,-48.62
1519138052029466736,-48.6
1519138052129461071,-48.61
1519138052229467443,-48.6
1519138052329461462,-48.58
1519138052429428246,-48.56
1519138052529426882,-48.54
1519138052629452624,-48.54
1519138052729398555,-48.55
1519138052829394518,-48.49
1519138052929425805,-48.52
1519138053029394790,-48.44
1519138053129389520,-48.41
1519138053229413408,-48.42
1519138053329393168,-48.42
1519138053429389585,-48.42
1519138053529356761,-48.37
1519138053629409550,-48.36
1519138053729349784,-48.35
1519138053829359070,-48.3
1519138053929346699,-48.27
1519138054029368850,-48.32
1519138054129313083,-48.35
1519138054229308209,-48.36
1519138054329303627,-48.37
1519138054429257770,-48.33
1519138054529263128,-48.35
1519138054629271883,-48.36
1519138054729257285,-48.34
1519138054829260113,-48.37
1519138054929256260,-48.36
1519138055029258132,-48.4
1519138055129256283,-48.44
1519138055229255785,-48.45
1519138055329249798,-48.4
1519138055429299224,-48.37
1519138055529279316,-48.37
1519138055629266604,-48.35
1519138055729181825,-48.34
1519138055829257086,-48.35
1519138055929179108,-48.35
1519138056029180333,-48.28
1519138056129139822,-48.22
1519138056229175844,-48.18
1519138056329136291,-48.18
1519138056429139688,-48.15
1519138056529150054,-48.03
1519138056629137415,-47.91
1519138056729100817,-47.77
1519138056829095950,-47.73
1519138056929104808,-47.74
1519138057029109137,-47.76
1519138057129098953,-47.75
1519138057229058331,-47.71
1519138057329106089,-47.72
1519138057429060934,-47.73
1519138057529087810,-47.74
1519138057629066337,-47.72
1519138057729060825,-47.75
1519138057829058317,-47.75
1519138057929083439,-47.74
1519138058029095620,-47.79
1519138058129017443,-47.85
1519138058229021662,-47.87
1519138058329019196,-47.88
1519138058429042374,-47.93
1519138058529018051,-48.03
1519138058628985121,-48.13
1519138058728993822,-48.27
1519138058828983489,-48.28
1519138058928981410,-48.29
1519138059028940370,-48.29
1519138059128948164,-48.28
1519138059228930444,-48.32
1519138059328936222,-48.37
1519138059428935673,-48.41
1519138059528927914,-48.43
1519138059628933858,-48.51
1519138059728900164,-48.54
1519138059828893531,-48.54
1519138059928898807,-48.56
1519138060028888918,-48.59
1519138060128890842,-48.59
1519138060228885860,-48.64
1519138060328854496,-48.67
1519138060428862690,-48.71
1519138060528854037,-48.71
1519138060628851176,-48.78
1519138060728822568,-48.79
1519138060828811868,-48.85
1519138060928808429,-48.91
1519138061028827206,-48.93
1519138061128808422,-49.02
1519138061228807389,-49.03
1519138061328772199,-49.05
1519138061428805947,-49.02
1519138061528808059,-48.99
1519138061628785737,-48.95
1519138061728773393,-48.94
1519138061828763670,-48.93
1519138061928732448,-48.95
1519138062028734447,-48.93
1519138062128731880,-48.95
1519138062228747847,-48.97
1519138062328728046,-49.01
1519138062428695726,-49
1519138062528689714,-49.01
1519138062628688074,-49
1519138062728696574,-49.01
1519138062828726820,-49.02
1519138062928654861,-49
1519138063028721141,-49
1519138063128650897,-49
1519138063228648062,-49.06
1519138063328650858,-49.09
1519138063428643655,-49.14
1519138063528651619,-49.19
1519138063628639313,-49.28
1519138063728611680,-49.32
1519138063828609574,-49.4
1519138063928635468,-49.41
1519138064028598656,-49.48
1519138064128568605,-49.51
1519138064228605427,-49.54
1519138064328563501,-49.51
1519138064428567928,-49.55
1519138064528561868,-49.56
1519138064628524969,-49.58
1519138064728561626,-49.62
1519138064828522645,-49.66
1519138064928520161,-49.67
1519138065028522892,-49.7
1519138065128520945,-49.69
1519138065228516584,-49.68
1519138065328483763,-49.66
1519138065428487580,-49.65
1519138065528481370,-49.7
1519138065628472687,-49.65
1519138065728481544,-49.65
1519138065828478726,-49.63
1519138065928536133,-49.61
1519138066028438622,-49.59
1519138066128450766,-49.63
1519138066228432637,-49.63
1519138066328430777,-49.66
1519138066428431749,-49.68
1519138066528428891,-49.72
1519138066628396597,-49.75
1519138066728397551,-49.76
1519138066828362897,-49.74
1519138066928360248,-49.76
1519138067028366347,-49.76
1519138067128365104,-49.76
1519138067228354877,-49.76
1519138067328370481,-49.78
1519138067428354797,-49.79
1519138067528360648,-49.75
1519138067628354854,-49.76
1519138067728311931,-49.76
1519138067828312681,-49.78
1519138067928312110,-49.79
1519138068028332701,-49.81
1519138068128269069,-49.77
1519138068228274384,-49.74
1519138068328274047,-49.76
1519138068428270844,-49.77
1519138068528237904,-49.77
1519138068628226777,-49.75
1519138068728241304,-49.71
1519138068828233261,-49.73
1519138068928253739,-49.72
1519138069028236454,-49.73
1519138069128232786,-49.76
1519138069228229426,-49.78
1519138069328228589,-49.8
1519138069428230180,-49.79
1519138069528228995,-49.82
1519138069628251410,-49.9
1519138069728228576,-49.91
1519138069828228690,-49.96
1519138069928155431,-49.98
1519138070028151425,-49.97
1519138070128148274,-50.01
1519138070228166389,-50.03
1519138070328147639,-50
1519138070428139635,-50.01
1519138070528118645,-50.06
1519138070628108049,-50.05
1519138070728104448,-50.09
1519138070828099558,-50.06
1519138070928105538,-50.06
1519138071028097981,-50.04
1519138071128098779,-50.03
1519138071228058550,-50.06
1519138071328063838,-50.04
1519138071428046056,-50.05
1519138071528096274,-50.08
1519138071628026131,-50.03
1519138071728035437,-50.05
1519138071828025980,-50.05
1519138071928022254,-50.11
1519138072028003663,-50.13
1519138072127984390,-50.15
1519138072227979525,-50.17
1519138072327984426,-50.2
1519138072427994776,-50.25
1519138072527985411,-50.22
1519138072628000931,-50.22
1519138072727940347,-50.27
1519138072827937131,-50.3
1519138072927945110,-50.33
1519138073027935943,-50.32
1519138073127939199,-50.31
1519138073227898270,-50.31
1519138073327939953,-50.37
1519138073427895786,-50.4
1519138073527899740,-50.43
1519138073627899489,-50.44
1519138073727920048,-50.47
1519138073827869175,-50.45
1519138073927878210,-50.43
1519138074027863847,-50.43
1519138074127875270,-50.46
1519138074227854575,-50.52
1519138074327858207,-50.54
1519138074427825870,-50.52
1519138074527824594,-50.53
1519138074627814532,-50.56
1519138074727829590,-50.59
1519138074827823135,-50.67
1519138074927775808,-50.71
1519138075027780136,-50.81
1519138075127774928,-50.88
1519138075227776522,-50.87
1519138075327776479,-50.89
1519138075427740649,-50.92
1519138075527776723,-50.93
1519138075627744817,-50.96
1519138075727738764,-50.96
1519138075827734405,-50.98
1519138075927736540,-51.06
1519138076027763679,-51.13
1519138076127732284,-51.11
1519138076227693753,-51.06
1519138076327699153,-51.1
1519138076427691316,-51.1
1519138076527695242,-51.13
1519138076627659860,-51.17
1519138076727653889,-51.17
1519138076827660042,-51.16
1519138076927654671,-51.17
1519138077027664042,-51.16
1519138077127672875,-51.15
1519138077227649426,-51.15
1519138077327612277,-51.15
1519138077427648269,-51.2
1519138077527579210,-51.17
1519138077627614641,-51.18
1519138077727588530,-51.16
1519138077827573167,-51.16
1519138077927574341,-51.1
1519138078027590514,-51.08
1519138078127565421,-51.08
1519138078227532597,-51.1
1519138078327536545,-51.1
1519138078427531816,-51.11
1519138078527531844,-51.12
1519138078627534637,-51.09
1519138078727498122,-51.08
1519138078827537947,-51.08
1519138078927509883,-51.05
1519138079027489824,-51.04
1519138079127490141,-51.04
1519138079227485896,-51.03
1519138079327486523,-51.06
1519138079427502717,-51.04
1519138079527450580,-51.03
1519138079627454149,-51
1519138079727445379,-51.01
1519138079827416790,-51.02
1519138079927449104,-51.09
1519138080027407030,-51.1
1519138080127416397,-51.16
1519138080227410771,-51.23
1519138080327406363,-51.27
1519138080427413742,-51.29
1519138080527420845,-51.33
1519138080627398981,-51.4
1519138080727377947,-51.42
1519138080827392633,-51.41
1519138080927374097,-51.4
1519138081027338180,-51.4
1519138081127359447,-51.44
1519138081227340670,-51.51
1519138081327333379,-51.52
1519138081427335169,-51.51
1519138081527297144,-51.54
1519138081627356837,-51.58
1519138081727319726,-51.58
1519138081827285138,-51.55
1519138081927281159,-51.51
1519138082027354084,-51.53
1519138082127285002,-51.51
1519138082227277347,-51.45
1519138082327243934,-51.45
1519138082427237872,-51.47
1519138082527245601,-51.46
1519138082627232363,-51.44
1519138082727204295,-51.42
1519138082827196254,-51.4
1519138082927202413,-51.44
1519138083027202571,-51.45
1519138083127199232,-51.43
1519138083227193227,-51.4
1519138083327199805,-51.42
1519138083427207170,-51.4
1519138083527203663,-51.42
1519138083627199341,-51.43
1519138083727191597,-51.45
1519138083827202621,-51.55
1519138083927232959,-51.58
1519138084027196453,-51.61
1519138084127111034,-51.64
1519138084227114893,-51.65
1519138084327141308,-51.62
1519138084427116423,-51.61
1519138084527078681,-51.59
1519138084627086034,-51.58
1519138084727079126,-51.6
1519138084827075943,-51.64
1519138084927076283,-51.67
1519138085027036726,-51.71
1519138085127061305,-51.71
1519138085227034811,-51.73
1519138085327032778,-51.66
1519138085427033083,-51.71
1519138085527055567,-51.74
1519138085626993138,-51.75
1519138085726995673,-51.75
1519138085826997384,-51.65
1519138085926997312,-51.61
1519138086027000852,-51.55
1519138086126994147,-51.54
1519138086226987585,-51.54
1519138086326997602,-51.58
1519138086426955796,-51.63
1519138086526985392,-51.67
1519138086626945546,-51.65
1519138086726950042,-51.65
1519138086826947993,-51.66
1519138086926911936,-51.67
1519138087026914889,-51.66
1519138087126910146,-51.68
1519138087226908330,-51.66
1519138087326908076,-51.71
1519138087426895563,-51.69
1519138087526871115,-51.64
1519138087626867848,-51.66
1519138087726827043,-51.68
1519138087826856858,-51.77
1519138087926826917,-51.82
1519138088026825972,-51.87
1519138088126826310,-51.83
1519138088226822774,-51.82
1519138088326789706,-51.86
1519138088426824348,-51.81
1519138088526789216,-51.8
1519138088626826794,-51.84
1519138088726787090,-51.9
1519138088826782929,-51.85
1519138088926786365,-51.81
1519138089026746308,-51.83
1519138089126782500,-51.83
1519138089226744041,-51.78
1519138089326740679,-51.78
1519138089426743892,-51.77
1519138089526741073,-51.79
1519138089626739571,-51.81
1519138089726707743,-51.83
1519138089826700866,-51.83
1519138089926707904,-51.8
1519138090026705695,-51.78
1519138090126707076,-51.77
1519138090226704261,-51.75
1519138090326669583,-51.7
1519138090426666638,-51.68
1519138090526657107,-51.72
1519138090626661800,-51.65
1519138090726624291,-51.6
1519138090826624384,-51.67
1519138090926630263,-51.69
1519138091026620036,-51.68
1519138091126618035,-51.67
1519138091226615930,-51.76
1519138091326611967,-51.77
1519138091426600397,-51.75
1519138091526592565,-51.74
1519138091626583277,-51.67
1519138091726581754,-51.66
1519138091826542697,-51.68
1519138091926542729,-51.69
1519138092026537363,-51.79
1519138092126534813,-51.85
1519138092226546379,-51.95
1519138092326498587,-52
1519138092426542923,-52.05
1519138092526539601,-52
1519138092626500697,-52.03
1519138092726546838,-52.06
1519138092826503771,-52.04
1519138092926505665,-52.07
1519138093026500265,-52.04
1519138093126482686,-52.02
1519138093226472009,-51.99
1519138093326460388,-51.98
1519138093426418487,-51.99
1519138093526458542,-51.95
1519138093626420184,-51.95
1519138093726427319,-51.93
1519138093826432886,-51.87
1519138093926419245,-51.85
1519138094026424011,-51.79
1519138094126415651,-51.68
1519138094226385674,-51.65
1519138094326391184,-51.64
1519138094426379373,-51.6
1519138094526386682,-51.65
1519138094626377126,-51.67
1519138094726382362,-51.63
1519138094826342216,-51.59
1519138094926340681,-51.54
1519138095026355592,-51.55
1519138095126305159,-51.53
1519138095226300592,-51.54
1519138095326296460,-51.51
1519138095426298367,-51.54
1519138095526291521,-51.54
1519138095626297204,-51.51
1519138095726261034,-51.46
1519138095826255048,-51.49
1519138095926278330,-51.49
1519138096026274238,-51.48
1519138096126260489,-51.55
1519138096226245749,-51.56
1519138096326253766,-51.46
1519138096426261947,-51.44
1519138096526213546,-51.41
1519138096626206369,-51.4
1519138096726209255,-51.39
1519138096826211599,-51.43
1519138096926171076,-51.44
1519138097026209421,-51.39
1519138097126171346,-51.41
1519138097226172074,-51.38
1519138097326171821,-51.36
1519138097426167247,-51.32
1519138097526190079,-51.35
1519138097626171919,-51.37
1519138097726167088,-51.38
1519138097826195790,-51.34
1519138097926172384,-51.27
1519138098026203304,-51.26
1519138098126166277,-51.27
1519138098226090743,-51.22
1519138098326093466,-51.23
1519138098426090428,-51.24
1519138098526084300,-51.21
1519138098626058261,-51.19
1519138098726056723,-51.24
1519138098826050306,-51.2
1519138098926049025,-51.2
1519138099026056857,-51.27
1519138099126047534,-51.24
1519138099226014444,-51.23
1519138099326016143,-51.33
1519138099426009812,-51.32
1519138099526009165,-51.37
1519138099626006338,-51.34
1519138099726007040,-51.39
1519138099825981767,-51.45
1519138099925960984,-51.51
1519138100025966783,-51.55
1519138100125975842,-51.51
1519138100225999614,-51.53
1519138100325924054,-51.59
1519138100425965056,-51.6
1519138100525921201,-51.62
1519138100625921259,-51.71
1519138100725916388,-51.71
1519138100825935923,-51.69
1519138100925881675,-51.68
1519138101025884556,-51.66
1519138101125910553,-51.75
1519138101225887792,-51.72
1519138101325876579,-51.64
1519138101425884855,-51.7
1519138101525841006,-51.69
1519138101625846209,-51.75
1519138101725834689,-51.77
1519138101825837186,-51.75
1519138101925835315,-51.73
1519138102025843606,-51.73
1519138102125804459,-51.79
1519138102225795664,-51.76
1519138102325800220,-51.78
1519138102425797774,-51.78
